selected_variables.Longitude,selected_variables.Latitude
174.767225,-36.876678
174.979422,-36.878636
174.692647,-36.720112
172.682264,-43.492061
175.61551,-40.933733
171.824785,-43.467435
174.513821,-35.820434
170.74988,-43.228252
174.779012,-41.310931
174.613161,-36.361806
174.785769,-36.876726
171.86596,-42.121481
175.776763,-38.474628
174.631208,-41.227555
170.63044,-45.853026
174.940624,-40.88542
172.584263,-43.490384
174.928312,-41.227178
172.643313,-43.509643
174.81966,-36.872161
174.25,-36.47
170.593872,-45.872056
170.192892,-46.06414
174.766998,-41.324304
173.127288,-34.821432
172.667004,-43.51526
174.605168,-36.946191
172.558796,-43.426318
170.470779,-45.891292
174.589661,-37.003746
172.563377,-43.523477
172.594554,-43.464062
172.625778,-43.530692
174.8777,-36.865925
172.665563,-43.568808
170.506572,-45.90303
170.676213,-45.854092
172.451952,-43.466367
177.795533,-38.986083
173.812169,-39.183463
172.4939,-43.503425
174.750123,-36.605022
175.679244,-37.055347
176.284462,-37.724231
174.752503,-36.846887
169.23509,-44.229848
175.472802,-36.269153
170.657085,-45.844664
174.689208,-41.29568
175.589005,-38.508667
174.988405,-40.937083
174.178149,-39.449562
174.118448,-35.256842
174.368052,-35.940716
175.749192,-36.904575
174.575139,-36.876371
176.135293,-39.727074
172.598151,-43.45506
172.540335,-43.523481
173.955991,-39.11974
174.798613,-36.862075
174.1086,-39.2413
172.442129,-43.568944
173.866093,-35.16522
172.518363,-43.555504
174.49255,-36.864589
176.864349,-39.531684
174.758238,-41.283488
172.700606,-43.554825
174.103942,-39.324247
175.900576,-40.929479
174.545755,-36.895265
175.583755,-38.5242
174.046643,-39.127174
174.952605,-41.356595
174.677974,-36.905945
170.530385,-45.902339
174.821962,-41.199285
176.246123,-38.168638
174.764859,-41.249783
176.098818,-37.849257
172.717133,-43.557122
176.366345,-37.759975
172.614363,-43.462945
175.546372,-37.026958
175.475262,-40.924405
175.110978,-41.366253
174.725747,-36.877876
175.089889,-38.181786
173.87714,-39.195109
172.484932,-43.495939
174.898502,-41.206599
172.662221,-43.589912
174.731842,-41.3139
172.577018,-43.480714999999996
170.371038,-45.863105
167.681327,-45.428504
168.557284,-46.069377
172.598087,-43.5329
174.306958,-35.713251
172.38275,-42.517616
174.019057,-39.128748
173.190655,-41.346847
167.943244,-29.003975
175.480485,-40.932984
174.706485,-36.720726
176.33667,-38.200937
174.019801,-39.094134
174.665054,-36.40121
172.532258,-43.483044
174.839057,-40.81379
174.75377,-41.299053
167.91864,-46.964216
173.195104,-41.357476
174.784013,-41.32529
169.282883,-44.158675
174.05623,-39.263607
175.015626,-36.783857
174.752284,-36.856411
169.468241,-46.559654
173.303197,-41.306462
174.090923,-39.299166
174.7659,-36.315455
173.856351,-39.449997
167.869993,-46.939392
176.374388,-38.169563
172.469183,-43.651878
174.447725,-35.484024
174.785462,-36.903974
175.568651,-36.639227
176.3699,-37.994036
170.640399,-45.838154
172.77034,-41.066098
174.96597,-37.106925
174.703629,-36.883186
175.618195,-37.21538
174.542011,-36.919169
174.800671,-41.294603
175.145182,-40.769195
173.57282,-41.299834
172.528589,-43.616975
175.12105,-40.74405
174.055908,-39.060658
173.031494,-43.797718
175.350967,-36.163442
168.438488,-46.202043
176.273361,-38.300003
174.707243,-36.81375
174.61815000000001,-36.903452
174.441861,-36.890953
174.758605,-36.7426
174.958029,-37.071961
174.640176,-36.966923
174.529445,-38.944706
175.132886,-36.823322
172.729013,-43.447766
173.843473,-41.291393
174.72391,-36.644633
173.770269,-39.345655
175.412618,-36.186217
172.614616,-43.135496
171.805879,-43.302118
174.290859,-39.161516
172.584554,-43.528017
175.876242,-37.617958
174.460267,-36.916033
174.713806,-36.790336
172.464122,-43.544146
172.418623,-43.478968
175.615878,-40.385495
174.731932,-36.850588
172.421918,-43.529278
172.553894,-43.536441
174.741527,-41.28368
172.548732,-42.709862
168.653214,-45.032389
174.799088,-41.304763
174.123564,-39.029633
172.432279,-43.403816
174.970969,-37.076346
175.146218,-40.853942
176.044259,-37.704414
174.651313,-37.100347
167.575113,-45.451603
174.872476,-41.228699
170.504428,-45.792997
175.080647,-38.428794
175.747758,-40.282015
172.613303,-43.530368
175.854015,-40.121314
175.19477,-38.358506
173.993379,-39.18744
168.302358,-46.42943
174.10665,-39.05179
172.716981,-43.602746
175.335817,-38.025122
175.313944,-37.660553
174.657242,-36.325289
174.539093,-36.941149
174.484131,-36.092092
175.05936,-40.862377
175.322983,-37.798925
168.110908,-46.891173
172.448538,-43.519308
174.907551,-41.278108
174.625687,-36.951042
172.354717,-42.460067
172.644174,-43.433156
173.02855,-41.114386
174.274929,-39.590325
174.886362,-41.088957
174.779171,-41.271686
174.616073,-36.963142
174.7601,-41.337622
172.575853,-43.558828
174.749485,-41.230881
174.789133,-41.339894
175.285991,-37.733848
175.578705,-37.796862
169.389919,-45.225168
174.893143,-37.012295
174.613697,-38.730166
174.961029,-40.979668
172.423791,-43.496418
172.289642,-42.304978
173.275742,-41.285769
172.503554,-43.572297
172.414798,-43.409448
174.704634,-36.923392
174.914903,-41.187388
172.451996,-43.421321
175.117386,-40.761414
169.901255,-45.840138
174.680742,-41.307258
172.360699,-43.807424
175.034521,-41.174342
174.34427,-35.723133
172.53951,-43.588182
174.801408,-41.25377
175.641388,-38.539755
172.622821,-43.551625
172.626514,-43.578723
168.137363,-46.906937
174.898178,-41.22364
172.457021,-43.647594
174.763,-41.346772
175.022758,-40.9648
174.192759,-35.22495
175.671552,-40.952305
173.976538,-39.19895
172.94435,-43.828883
170.518976,-45.855304
176.256679,-38.18078
174.765402,-36.947936
174.782557,-41.290073
174.058011,-35.280224
172.771036,-43.780774
174.553925,-36.055858
174.900199,-36.891551
174.774142,-36.85958
174.765305,-41.305904
174.508605,-37.045467
174.696337,-36.874728
173.968873,-35.218072
172.457078,-43.725128
172.707595,-43.58388
175.031001,-37.76157
175.008597,-40.924676
172.649694,-43.524244
170.56858,-45.892601
174.625061,-36.360006
172.679494,-43.52835
174.045596,-41.296386
175.355659,-41.08181
176.688434,-38.673084
172.534476,-43.446541
172.602065,-43.561914
175.6026,-40.327014
173.861619,-36.086141
174.67128,-41.280824
174.786119,-41.302671
175.271829,-41.294624
174.783363,-41.372877
172.779189,-43.645429
174.722158,-36.866578
173.554277,-41.311294
175.307725,-38.010925
174.697839,-41.2782
176.878029,-39.678812
173.987703,-39.149384
174.925988,-41.180927
175.591914,-40.996352
170.536921,-45.893648
175.665778,-40.961547
172.449068,-43.448304
175.536689,-36.851521
175.85177,-37.439268
174.803234,-41.206028
172.474281,-43.639536
172.633672,-43.566087
174.734376,-41.293002
168.115406,-46.905247
175.091735,-38.06829
174.716995,-41.287350000000004
170.548695,-45.866119
172.953613,-43.814445
172.41163,-43.553477
174.627952,-41.269236
172.658811,-43.539475
174.936167,-39.801332
174.541678,-36.929575
174.80294,-41.216282
174.52236,-36.886325
174.861312,-40.835064
175.660336,-40.414881
173.841608,-35.108341
175.299516,-38.000916
174.773124,-36.940848
174.98401,-41.255454
174.819142,-41.182728
168.087398,-46.83576
174.521605,-36.786396
174.829092,-41.174375
174.803847,-41.323588
174.8025,-37.865
173.965908,-39.261449
172.500449,-43.474418
172.765694,-43.645641
172.829515,-41.791762
171.342133,-42.09375
176.150598,-38.134582
173.049927,-40.937847
174.913847,-36.875971
170.475865,-45.850411
172.480278,-43.442476
175.54832,-36.864279
174.420501,-36.493631
173.427573,-41.177503
173.140087,-34.835958
172.556898,-43.574536
167.971113,-29.021953
175.261737,-37.770979
175.133147,-37.7023
174.743631,-36.726621
170.47748,-45.902471
174.774889,-36.65293
172.750981,-43.649921
176.519357,-37.967234
176.07666,-38.790207
171.867585,-41.63074
174.717881,-36.311528
175.272966,-37.762107
166.909993,-45.639097
175.166064,-40.801589
175.703048,-40.641527
174.900117,-41.290312
175.397621,-39.17541
174.788755,-36.849982
172.639294,-43.495984
174.692803,-36.58453
169.125214,-44.681462
148.13,-37.6994
147.951,-37.1442
146.167,-36.8229
147.189,-37.1434
146.985,-36.6656
147.369,-37.0798
146.306,-37.594
148.332,-37.7546
147.545,-37.3603
147.893,-37.2094
146.671,-36.566
147.903,-37.1433
147.573,-37.2027
147.936,-36.8611
148.005,-37.67
146.455,-36.767
145.979,-37.2814
148.209,-36.9299
148.289,-37.7088
148.042,-37.09
146.155,-36.7417
146.171,-36.7586
146.155,-36.8255
148.177,-36.9302
148.063,-37.7387
146.955395,-36.193349
146.984919,-36.028871
147.007043,-36.021901
149.983158,-36.544012
149.084276,-35.726341
149.156323,-35.779592
149.787043,-36.812455
148.833725,-35.533878
148.949203,-35.768136
147.331399,-42.88502
146.932581,-36.113888
150.004154,-36.598086
148.330063,-36.012353
146.060556,-33.979167
148.666253,-35.566702
149.731758,-37.001168
147.07758,-35.90594
147.17475,-35.62039
147.897283,-35.888225
147.223004,-35.831425
149.110921,-36.886086
146.197808,-34.248462
149.89807,-36.89272
146.104803,-34.189367
148.450743,-35.999643
148.188967,-36.403099
147.614959,-35.440008
148.61176,-35.51192
148.61884,-35.41732
148.424988,-35.888182
147.533832,-35.578742
149.934567,-36.848074
148.95775,-35.896298
147.909451,-34.77903
148.68392,-35.583509
149.364022,-37.171223
148.62488,-35.43647
148.395912,-35.785505
148.490006,-35.726326
148.480405,-35.796404
148.5808,-35.443
147.080949,-35.81124
147.062174,-35.86625
147.361894,-35.134868
148.642871,-35.605631
148.22524,-36.06455
148.61882,-35.46192
148.219454,-35.852868
147.703341,-35.37876
148.62976,-35.35865
148.236105,-36.699618
148.60948,-35.47005
149.359231,-37.15407
148.18559,-36.08142
149.767046,-36.516077
149.859207,-36.68898
147.332409,-35.188643
149.965227,-36.648612
147.266948,-35.799182
148.079544,-35.743312
149.96722,-36.73965
149.614833,-37.209551
147.40496,-35.30122
148.459853,-35.828014
148.45078,-36.688663
148.663803,-35.654457
147.735547,-35.337945
148.496135,-35.663918
148.24567,-35.18122
147.121646,-35.686375
148.60555,-35.40518
149.967897,-37.465103
147.26154,-35.99397
149.876423,-36.944506
148.56628,-35.4226
147.731547,-35.277863
148.497952,-35.650341
148.899711,-36.950161
147.127607,-35.626076
147.8741,-35.21889
149.767938,-36.56806
148.638954,-35.656735
148.444446,-35.858397
149.960732,-37.246403
148.652382,-35.669872
146.94067,-36.08908
147.251132,-35.401216
148.451798,-36.742734
147.919927,-34.836662
149.722738,-36.864623
148.497399,-36.057974
146.93455,-36.03485
148.646691,-35.640425
149.891389,-36.938889
148.275355,-35.769813
148.25509,-36.05534
149.916475,-36.978825
148.630867,-35.628726
147.275073,-35.78123
145.564113,-33.481721
147.778632,-35.231657
148.464368,-35.22282
148.151226,-35.498315
145.56749,-35.831581
148.630006,-35.608342
149.639333,-37.219407
145.751653,-35.165546
146.991711,-36.048908
148.61418,-35.42723
148.15631,-35.87105
148.326312,-35.967398
148.59348,-35.42338
147.039837,-35.666927
147.706811,-35.353445
146.178322,-34.357393
149.928199,-37.230142
147.586009,-35.854018
148.513673,-36.452874
149.542364,-37.294705
147.706918,-35.363178
146.91354,-36.07373
147.397875,-35.436541
148.401757,-35.224472
148.92001,-35.94373
147.576444,-34.877424
148.451968,-36.751746
146.892412,-36.078094
148.283672,-36.029218
148.714599,-35.458945
147.906393,-35.242032
146.275135,-35.933131
149.761766,-36.577146
149.914343,-36.88532
149.860055,-36.922703
147.888554,-35.143331
148.195977,-35.393293
148.176,-36.09049
148.18425,-36.06422
149.97909,-36.69379
148.147572,-36.221237
148.620186,-35.654193
147.595888,-35.842249
148.16501,-36.09659
149.928205,-36.758014
147.609237,-35.457945
148.07527,-35.13807
148.38154,-35.772121
147.704694,-35.87502
147.40112,-34.525656
148.59448,-35.43768
147.515049,-35.597812
146.909986,-36.061324
148.366365,-37.664015
145.633955,-36.311458
147.342532,-35.071547
147.0281,-41.349903
147.820472,-41.46968
147.3499,-43.137035
149.827102,-36.632055
146.040787,-41.096878
147.33084,-42.974042
149.909668,-36.762127
149.866617,-36.653929
148.286362,-41.388825
148.230756,-35.406508
145.836255,-38.131178
149.902801,-37.244273
147.336794,-42.913978
147.336495,-42.865112
147.298447,-42.894417
147.1427,-41.432187
147.310792,-43.03018
147.050056,-38.102737
149.899553,-36.980492
147.725068,-41.143475
146.266615,-38.385932
146.76804,-36.002257
146.469728,-42.078888
146.393043,-41.260395
146.322175,-39.034043
149.900999,-36.633191
149.877643,-36.700936
147.942402,-43.051793
146.325212,-41.194938
145.936568,-38.096582
148.310173,-41.874814
145.79714,-37.680146
146.164536,-38.671443
145.719634,-37.189591
147.80113,-41.462996
149.980565,-36.73137
146.386404,-38.354251
146.654798,-41.527017
146.572483,-41.311439
149.74256,-37.538329
146.995745,-37.934325
146.759068,-41.700093
148.005311,-43.139605
147.335258,-42.950802
149.848988,-36.730144
146.679672,-36.3151
145.976845,-41.413511
148.195123,-41.590137
146.985553,-36.344962
147.172194,-41.465797
148.162597,-41.328925
149.814109,-36.643007
147.224655,-42.578003
147.866116,-43.163128
149.930716,-36.883605
147.877263,-42.95455
145.928563,-38.671866
146.878083,-36.667163
146.093156,-37.07019
149.941117,-37.280953
147.284204,-42.862725
149.917684,-36.750542
147.192892,-43.092875
146.903625,-37.802425
147.079039,-41.382991
146.431278,-38.327484
149.963353,-36.771317
146.194424,-38.20031
147.113962,-43.04347
145.852945,-38.104937
149.863883,-36.782224
149.834879,-36.675893
146.090502,-38.238362
147.382474,-42.878431
145.718403,-38.638561
149.485641,-36.112621
148.529263,-37.792854
147.71688,-36.18192
146.54298,-38.69015
148.152,-37.1646
145.68544,-38.05078
146.31738000000001,-37.92107
147.30963,-38.27347
146.62627,-36.12347
147.54295,-38.02347
147.55291,-38.06741
148.47999,-36.93196
146.06339,-36.8246
145.85988,-37.82549
145.87106,-37.69299
147.67628,-37.97347
148.3791,-37.04497
149.34292,-37.80678
147.5973,-38.0403
148.3389,-37.07873
145.79297,-37.87349
145.70964,-37.87349
145.94113,-36.65627
146.2262,-38.5787
147.9386,-37.8626
148.29938,-37.09104
147.79291,-36.12346
145.97341,-38.84685
145.85557,-36.69244
147.36228,-38.1983
147.2096,-36.97347
147.50604,-38.06949
147.50244,-38.0841
148.40217,-36.93324
148.36731,-37.12456
145.99299,-38.89016
147.72625,-35.95679
148.30395,-36.96658
145.94467,-38.7328
149.49291,-37.74011
145.67629,-36.85681
146.06037,-37.5154
147.50289,-37.90954
147.34296,-38.2568
148.0858,-36.88461
145.943,-37.41912
146.69133,-36.23236
147.27628,-37.6068
147.70961,-37.87346
148.29235,-37.14578
148.19265,-37.80436
148.00961,-37.79013
147.25961,-37.47347
148.41957,-36.93132
149.33213,-37.53473
148.32983,-36.90074
146.94802,-38.47621
147.37363,-38.188
147.65961,-37.89013
147.5695,-38.00881
148.36319,-37.20843
146.44299,-39.02348
145.8479,-37.86503
149.28032,-37.39168
147.54295,-38.04013
145.8763,-37.20681
145.79337,-36.8045
147.528151,-42.955397
147.3451,-36.60819
147.20346,-36.32364
146.27854,-38.91757
145.80528,-36.68722
147.28518,-38.30213
148.08458,-36.41512
147.32095,-38.2372
148.30336,-37.11949
146.66315,-38.2481
146.6957,-36.25491
147.35961,-37.67347
146.27895,-38.77148
148.47179,-37.00684
147.41654,-38.19843
146.94297,-38.59014
146.14854,-38.2041
146.59297,-38.17348
147.09909,-36.79976
148.42964,-37.00749
146.29298,-38.37348
148.29991,-37.31155
146.76677,-38.49681
145.93541,-38.8824
148.41576,-36.91819
145.77755,-38.1432
145.85888,-37.81646
147.95961,-37.89013
148.82262,-37.18028
147.72628,-37.74013
147.2503,-38.2361
148.32521,-37.04124
146.24299,-39.09015
145.89295,-36.70681
146.30703,-37.51801
148.33057,-37.088
146.07406,-38.0198
148.29896,-37.37696
147.30112,-37.92976
148.40359,-37.01634
146.90234,-38.31045
146.50766,-38.60672
147.27711,-36.0823
147.54291,-36.11161
145.73444,-38.15722
148.3202,-37.31015
146.33252,-37.9562
148.41011,-37.1158
147.56192,-37.99066
147.85124,-37.67831
147.9492,-37.8436
146.87776,-37.83492
146.04294,-36.04014
148.15009,-37.75341
147.68759,-37.97142
148.34604,-37.05306
145.68722,-36.85025
148.27046,-37.38804
146.4113,-38.63525
147.41919,-36.24644
145.72708,-36.88133
146.02051,-36.83724
148.36292,-37.07841
145.70835,-38.09603
147.05066,-38.33713
148.0714,-36.87663
145.92109,-37.88378
146.5797,-38.66013
147.24296,-38.29014
147.65572,-37.98756
146.18476,-36.14884
147.51287,-38.06019
145.94299,-38.75682
147.08977,-38.1464
146.00131,-37.89848
147.62135,-37.97558
146.6263,-38.20681
146.88924,-38.46372
147.68775,-37.9457
147.89107,-37.8815
147.62628,-38.04013
146.68676,-36.26209
145.81296,-37.98815
147.22296,-36.12706
145.7385,-37.68004
147.58033,-38.0515
145.87994,-38.59622
147.30117,-38.2393
147.39644,-38.18383
146.56745,-38.67149
147.22932,-38.24923
148.64292,-37.8013
147.72485,-37.97478
147.4468,-36.0981
148.44867,-37.14072
146.69573,-36.24589
146.0463,-38.084
148.24575,-37.1162
148.33736,-37.05881
146.61549,-38.66042
146.76298,-38.44651
148.2969,-37.10019
145.87988000000001,-37.25064
146.84177,-38.28605
148.35408,-36.95131
146.15251,-38.0695
145.782,-36.799
146.95444,-36.20444
146.34295,-37.19014
147.54295,-38.09013
146.95964,-38.54014
147.35204,-37.66038
147.3109,-38.24803
147.3167,-37.9681
148.23969,-37.39777
145.74296,-36.84015
145.67276,-36.84288
145.85782,-37.89054
145.93663,-38.3336
147.85961,-37.79013
146.47191,-38.82929
145.79295,-36.70681
146.65109,-36.27372
146.60436,-38.66399
145.99299,-38.82349
148.35,-37.07646
146.8763,-38.62348
145.944,-36.85551
146.8763,-38.45681
146.80963,-37.99014
145.92632,-38.84016
147.8586,-37.92251
147.04862,-38.1122
148.39877,-36.97263
146.1763,-37.823480000000004
147.61102,-37.36286
146.983995,-43.004424
146.345178,-41.177053
147.70961,-37.6068
147.47776,-38.14639
147.58156,-37.71458
148.37301,-37.09633
147.32084,-36.14758
146.52631,-38.50681
147.6126,-38.0184
148.26762,-37.35017
147.54295,-38.1068
146.25876,-38.83083
146.38711,-37.13356
147.27716,-38.25504
145.71164,-38.3328
147.7023,-37.9761
147.27709,-38.17861
146.21827,-36.13283
146.89297,-38.37348
146.14299,-38.84015
147.46539,-38.1575
147.2908,-37.992
147.44382,-36.07596
145.87631,-37.87348
146.15965,-38.84015
145.90369,-36.89003
146.90538,-38.61416
147.72,-37.323
147.32629,-38.27347
148.32257,-37.38946
146.69699,-37.90542
148.3561,-36.92757
147.53722,-38.07924
146.88813,-38.62856
146.91536,-38.32429
145.8671,-36.8149
145.68465,-38.01515
146.62811,-38.66341
146.05994,-37.60877
147.4346,-38.18325
148.41302,-36.96164
146.83615,-38.30777
148.25396,-37.45782
146.2098,-36.2233
148.53331,-37.05299
147.22301,-36.1469
147.31777,-37.93553
148.5278,-37.10096
147.43856,-36.12827
148.32625,-36.92345
146.91793,-36.16513
147.55962,-38.02347
146.31927,-38.5248
147.42629,-38.02347
148.44988,-37.02849
148.40885,-37.09166
149.48233,-37.76159
148.40396,-36.91798
147.37629,-38.2068
147.29099,-37.90062
146.37628,-36.79014
147.49408,-36.82492
147.3257,-37.9107
146.88635,-38.29781
147.86144,-37.87382
147.21498,-36.05405
148.95155,-37.5625
147.90961,-37.9068
146.69821,-38.71384
147.49437,-37.90207
145.97632,-38.87349
146.84134,-38.1369
148.3888,-36.92785
147.26288,-38.17617
147.83584,-37.92267
146.3261,-39.02048
146.18707,-36.2053
147.52418,-38.067
147.69412,-36.24877
148.41329,-37.00881
148.31594,-37.34264
149.982348,-36.632912
147.45754,-38.13046
148.30828,-37.01808
145.70248,-38.31142
147.24323,-38.24365
147.38821,-38.16932
148.20745,-37.7018
147.47381,-36.81058
146.97155,-38.0363
146.31738000000001,-37.6996
146.54028,-36.18228
147.43787,-36.1756
146.56911,-36.19862
148.29426,-37.00204
148.1596,-37.50679
148.4102,-36.98823
148.29443,-36.95596
147.34294,-37.27347
147.51493,-37.9146
148.54862,-37.10005
145.7808,-38.07344
146.27721,-38.8843
147.74295,-37.97346
146.04025,-38.80221
148.97626,-37.75678
146.44884,-37.06086
148.31895,-37.12691
146.61817,-36.17354
147.53401,-36.27393
145.91575,-37.4277
148.45975,-37.13592
145.67568,-37.83257
147.54805,-38.0591
147.29397,-38.266
148.50474,-37.0619
148.42638,-37.05674
146.66277,-36.14663
146.68896,-38.72463
147.60007,-37.99865
146.4263,-37.95681
148.54292,-37.04012
147.82627,-37.62346
147.746,-37.91913
147.69293,-37.14013
147.84294,-37.7068
148.38908,-37.03174
147.2884,-36.99417
147.4159,-37.90418
147.46828,-38.09415
146.85962,-37.50681
148.10138,-37.28454
148.38407,-37.09273
147.37628,-37.77347
145.76613,-38.1044
147.25669,-38.32506
146.04297,-37.87348
148.30607,-36.98144
147.71253,-37.75945
147.87396,-37.87463
146.24294,-36.15681
147.38338,-37.9944
148.41352,-37.06723
146.6424,-38.1796
146.5943,-38.2928
146.94002,-38.46474
146.25962,-36.74014
148.75125,-37.41512
148.04294,-37.87346
147.48023,-38.07359
147.05766,-38.325
146.25719,-38.08913
148.40958,-36.94012
146.55964,-38.42348
146.84483,-36.26871
146.89297,-38.54014
148.5677,-36.99356
148.34148,-36.91709
147.4593,-38.0817
147.27629,-37.92347
147.2888,-37.9417
147.4369,-36.1448
148.18939,-37.24598
146.93053,-38.59531
148.31327,-37.06299
145.70963,-36.87348
149.56017,-37.71486
148.38685,-36.94402
145.71726,-38.18632
147.48816,-38.08354
146.14437,-38.35543
147.44557,-38.17157
147.47126,-36.20748
146.57324,-38.65077
147.69294,-37.59013
146.76319,-38.1492
147.72628,-37.7568
145.72444,-38.0978
146.98204,-38.0426
146.87631,-38.64014
148.32623,-37.09714
146.60562,-38.60722
147.30963,-38.29014
146.38123,-37.9853
146.00169,-38.09445
148.6049,-36.98547
147.62894,-38.02368
147.06584,-38.33889
147.32629,-38.22347
148.65303,-37.10558
147.1156,-38.148
147.56561,-38.06014
148.35752,-37.35529
146.34997,-38.20585
148.32202,-37.02729
147.74296,-37.73763
148.31072,-37.41343
146.59179,-38.66892
147.87625,-36.04012
146.34937,-37.50345
147.90961,-37.8068
147.27701,-38.2641
147.38514,-36.11223
146.85596,-38.62943
145.95964,-38.12348
146.69294,-36.37347
148.50263,-36.97683
147.40046,-38.1669
146.93332,-38.42261
148.59112,-37.38314
147.29639,-38.2557
148.38718,-36.96399
145.77893,-38.6605
146.196594,-41.427777
145.727554,-36.528079
147.70958,-36.12346
145.7527,-36.4686
148.18313,-37.41364
146.91888,-38.4196
147.23701,-38.2353
148.39392,-37.0586
147.2623,-38.25507
146.19135,-36.04881
147.71201,-37.96477
147.361557,-35.161096
146.840882,-36.313136
149.002883,-35.643995
149.849779,-36.680942
145.681983,-37.709016
147.122787,-41.433816
145.787157,-37.669464
145.764916,-37.600588
148.416268,-37.665034
145.742564,-37.773166
147.811482,-42.887229
146.102225,-42.010121
147.711729,-37.955303
146.768476,-36.316302
145.700319,-37.741028
147.682278,-37.889639
147.561525,-37.862742
147.271044,-43.10862
147.251039,-42.788618
146,-38.2
146.438968,-38.616329
147.511036,-42.858616
147.32104,-42.878618
149.635463,-36.923308
149.8741,-36.933802
149.706651,-32.182575
150.268556,-31.959182
149.711603,-29.737669
149.872031,-30.644993
149.865418,-30.466035
150.110626,-30.989105
149.830848,-32.39351
150.326356,-30.370589
150.891403,-30.362432
150.819864,-30.863425
149.332078,-30.497771
149.8076,-32.360275
150.271731,-30.352592
148.60153,-32.279
150.054637,-31.962107
149.2698,-30.556332
148.196342,-32.719424
151.197795,-29.891392
149.293604,-30.52106
149.552253,-30.797776
148.903492,-30.926368
150.086467,-31.881294
150.082699,-30.59682
150.917237,-30.337626
149.757161,-32.202431
150.971985,-30.94086
150.369698,-30.461054
149.068183,-31.265003
149.727161,-32.211431
149.819579,-32.383423
149.874721,-30.487
149.251576,-30.57839
150.214601,-31.938623
149.880411,-30.522165
149.797348,-30.448226
151.132733,-29.830641
150.751237,-29.952841
150.123823,-31.070103
149.408227,-30.509723
149.046755,-30.548052
149.704886,-28.744039
150.936735,-31.051794
150.625366,-31.392894
150.340491,-30.357422
149.785091,-30.462379
150.24991,-30.406334
149.742641,-32.246677
149.476154,-31.131766
150.16423,-30.571213
150.874872,-31.072799
149.909363,-30.628986
150.071547,-30.562874
150.01818,-30.643905
150.186474,-30.567343
150.77435,-30.964651
150.19963,-30.54778
150.49538,-30.40345
149.792561,-32.369058
150.19449,-30.561009
150.308697,-30.44713
150.333335,-30.329858
148.185792,-32.728544
150.555588,-29.670617
150.458926,-32.113911
150.906777,-30.931702
150.511151,-29.660994
150.091249,-30.587654
150.896381,-31.057658
150.231768,-30.715029
150.885559,-30.351643
149.2392,-30.550735
149.791607,-32.341341
150.634583,-29.936518
150.729927,-31.059252999999998
150.210924,-30.295628
150.800772,-29.316479
150.167276,-30.280008
149.834602,-30.667603
150.270992,-30.384377
150.838518,-30.2791
150.010322,-30.631296
150.656613,-30.560106
150.91043,-30.365261
150.26788,-30.39314
150.635781,-31.38438
150.305743,-30.361958
149.775632,-32.175958
150.78543,-30.387681
150.226083,-30.752196
145.862528,-31.529784
151.026187,-29.954858
150.252704,-30.750191
150.09615,-31.077545
149.827407,-30.649783
150.49441,-30.426404
150.157587,-30.538052
149.01727,-31.307725
150.300077,-30.739171
149.900554,-30.537755
150.796347,-31.522447
149.297606,-30.542221
149.847087,-30.554236
150.246469,-31.975206
150.250768,-31.004184
150.225678,-30.369616
150.884748,-31.051798
149.801295,-32.384633
149.842548,-30.593303
150.882874,-30.342243
150.222354,-30.350969
149.817897,-32.395509
149.484363,-30.632596
149.833919,-30.533341
149.225411,-30.573926
148.98197,-31.276586000000002
149.573329,-32.614457
151.097833,-29.792917
150.345998,-30.444808
150.273756,-30.417832
151.025944,-31.129341
150.219934,-30.288659
150.032097,-31.751363
150.315976,-31.111839
148.751418,-31.792901
150.132134,-30.677354
149.30691,-30.532083
150.169626,-30.579699
150.170454,-30.794822
150.15508,-30.764231
150.334833,-30.478
149.812879,-30.46721
149.883635,-30.503815
150.014147,-31.855416
150.330494,-30.722737
149.84625,-30.633841
150.237189,-30.483415
150.281978,-30.388585
148.941244,-32.628939
149.413746,-29.942518
150.25055,-30.38913
151.013404,-29.941223
150.781273,-30.419245
150.031192,-30.346276
150.145712,-30.545001
149.806826,-32.34925
150.001152,-31.74843
150.83493000000001,-30.34773
149.851578,-30.65168
150.340584,-30.419609
149.843308,-30.454602
149.863776,-30.490791
150.111889,-30.540973
151.43226,-31.07285
149.893741,-30.628925
150.163622,-30.559647
147.513075,-30.689233
150.336122,-30.711778
150.215402,-30.757202
149.907569,-30.647102
150.086746,-31.101562
150.796975,-30.376596
150.321803,-30.716224
149.833901,-30.638205
150.179082,-31.828196
149.802089,-29.963944
149.979768,-30.291221
149.298998,-31.198395
149.245065,-30.561953
150.309353,-30.421349
149.254856,-30.522547
150.348744,-30.491065
150.279901,-30.316786
150.50366,-30.41478
150.128987,-31.099762
150.201453,-29.762343
150.32506,-30.345606
150.098766,-32.307199
149.878326,-30.548643
150.3916,-28.634836
149.177354,-30.568425
150.208551,-31.824609
150.044052,-30.601641
149.788438,-32.388084
150.255986,-30.374402
149.792363,-32.379064
150.219069,-30.743998
150.249925,-30.739071
150.238562,-30.378691
149.794316,-32.397191
150.318492,-30.457662
150.25932,-30.33608
150.632004,-29.924238
148.871647,-30.917155
150.16353,-30.547294
149.711161,-32.170432
150.342563,-30.700732
150.815113,-31.546734
151.102243,-29.894265
150.163304,-29.846346
149.900643,-30.511387
148.954291,-31.367882
149.811598,-32.377379
149.818338,-32.367665
149.161366,-30.975505
150.149902,-30.553893
